sample_index,company,field,cover,sampling,lab_method,date,year,P,K,Mg,pH,P_class,K_class,Mg_class,pH_class,P2O5,K2O,MgO
1313,B,10,5.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,1.3458430542255402,3.571953681690938,-0.13249356606359586,1.6035502883221764,4,4,3,3,,,
0,A,47,0.0,0.5,Mehlich3,2020-08-25T00:00:00,2020,-0.8544354826792656,-0.64628815079233,0.49469662651697144,1.6035502883221764,1,2,4,3,,,
1415,B,30,0.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,-0.3933601652385051,1.1961623047750745,0.21873294178152183,-0.702164791478586,2,3,3,3,,,
82,A,49,5.0,0.5,Mehlich3,2020-08-25T00:00:00,2020,-1.3290718388682838,-0.4200223053717716,2.426442419665119,0.8349785950552555,1,3,4,3,,,
1118,B,34,5.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,-0.3153841924360236,0.3719081536001829,-0.43354485850226815,-0.3178789448451239,2,2,2,3,,,
676,B,0,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,-0.37979912649024744,2.343653377979335,0.41943380340730335,-0.702164791478586,2,4,3,3,,,
1252,B,7,0.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,-1.4782432650991182,-1.2604383026481314,1.422938111536211,-0.3178789448451239,0,1,4,3,,,
770,B,50,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,-0.3594575683678609,-0.08062353724093393,-0.7095085432377177,0.06640690178833476,2,2,2,3,,,
1058,B,15,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,0.17620346218831667,0.00018569326640836497,-0.2579316045797093,0.06640690178833476,3,2,3,3,,,
1112,B,35,5.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,-0.10518809183802974,0.7436306139339575,0.6953974881427529,-0.702164791478586,2,3,3,3,,,
1370,B,15,0.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,0.0948372296987705,-0.22608015215415006,-0.7847713663473859,0.45069274842179685,2,2,2,3,,,
1286,B,16,5.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,-0.7289958742578825,-0.8402303040099515,0.04311968785896298,-0.702164791478586,1,2,3,3,,,
404,A,61,0.0,1.0,Mehlich3,2020-08-25T00:00:00,2020,-1.14938807545387,-1.1311435338363838,0.11838251096863106,-1.8550223313789653,0,2,4,2,,,
1498,B,75,4.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,-0.9052893779852319,-0.9533632267202308,0.44452141111052607,0.06640690178833476,1,1,3,3,,,
1125,B,39,4.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,-0.4679458783539223,0.4688792302089937,1.3727628961297655,-1.4707364847455033,1,2,4,2,,,
104,A,49,5.0,0.5,Mehlich3,2020-08-25T00:00:00,2020,-0.9663140523523915,-0.7755829196040777,1.0717116036910934,1.2192644416887142,1,2,4,3,,,
688,B,0,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,-0.5560926302175971,0.3719081536001829,0.09329490326540836,0.06640690178833476,1,2,3,3,,,
1727,B,23,0.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,-1.0002166492230358,-1.5351896863730952,-0.6844209355344951,-2.239308178012424,0,1,2,2,,,
826,B,50,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,0.050763853766933195,0.9537346132530474,-1.1861730895989488,-0.3178789448451239,2,3,2,3,,,
62,A,47,0.0,0.5,Mehlich3,2020-08-25T00:00:00,2020,3.888537819523852,0.09715676987521912,-0.9102094048634993,1.987836134955635,4,3,3,3,,,
852,B,15,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,0.07110541188931997,-1.0503343033290415,-0.5088076816119362,-0.702164791478586,2,1,2,3,,,
1318,B,10,5.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,0.19315476062363876,1.9072835332396865,-0.23284399687648663,1.2192644416887142,3,4,3,3,,,
223,A,56,5.0,0.75,Mehlich3,2020-08-25T00:00:00,2020,-0.6679711998907228,-0.7755829196040777,-1.7857669137059713,0.45069274842179685,1,2,2,3,,,
145,A,48,5.0,0.75,Mehlich3,2020-08-25T00:00:00,2020,-0.3153841924360236,-0.12910907554533932,0.9964487805814253,0.8349785950552555,2,3,4,3,,,
373,A,64,5.0,0.75,Mehlich3,2020-08-25T00:00:00,2020,-0.013651080287290417,-0.5331552280820507,0.06820729556218567,1.5266931189954824,2,2,4,3,,,
1225,B,20,5.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,-0.023821859348484048,0.6628213834266152,-0.23284399687648663,-0.702164791478586,2,2,3,3,,,
1578,B,72,0.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,-0.5323608124081461,-1.3574093792569422,-0.7345961509409404,0.45069274842179685,2,1,2,3,,,
1511,B,75,4.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,-0.8849478198628453,-0.8725539962128884,0.7204850958459756,-0.3178789448451239,1,1,3,3,,,
1387,B,44,5.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,0.7389865702410094,1.147676766470669,0.6953974881427529,0.45069274842179685,3,3,3,3,,,
1103,B,33,4.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,0.6745716361867858,1.4224281501956328,-0.45863246620549086,-0.3178789448451239,3,3,2,3,,,
9,A,47,0.0,0.5,Mehlich3,2020-08-25T00:00:00,2020,0.1355203459435436,-0.14527092164680777,0.11838251096863106,1.6035502883221764,2,3,4,3,,,
449,A,65,0.0,1.0,Mehlich3,2020-08-25T00:00:00,2020,0.15586190406593037,3.2487167596615687,2.4766176350715643,0.027978317124989573,2,4,4,3,,,
708,B,0,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,3.1087780914990364,0.8244398444412998,0.369258588000858,-0.702164791478586,4,3,3,3,,,
255,A,57,5.0,0.75,Mehlich3,2020-08-25T00:00:00,2020,-0.8510452229922012,-0.22608015215415006,-0.6593333278312724,-0.20259319085508495,1,3,3,3,,,
882,B,15,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,0.23383787686841184,-0.2099183060526816,-0.35828203539260006,0.45069274842179685,3,2,3,3,,,
389,A,61,0.0,1.0,Mehlich3,2020-08-25T00:00:00,2020,-0.6544101611424652,-0.38769861316883464,0.5950470573298622,-0.3178789448451239,1,3,4,3,,,
908,B,15,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,0.2270573574942829,0.016347539367876824,-0.7847713663473859,0.45069274842179685,3,2,2,3,,,
924,B,15,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,-0.42048224273502055,-0.2422419982556185,-0.7847713663473859,0.8349785950552555,2,2,2,3,,,
1525,B,12,4.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,-0.6950932773872383,-1.0664961494305099,-0.35828203539260006,-1.0864506381120447,1,1,3,2,,,
1073,B,15,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,1.0407196823897427,1.3092952274853535,-0.18266878147004123,0.8349785950552555,4,3,3,3,,,
460,A,65,0.0,1.0,Mehlich3,2020-08-25T00:00:00,2020,1.9221872010264909,3.4426589128791902,1.5232885423491018,0.6812642564018714,4,4,4,3,,,
1102,B,33,4.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,-0.09501731277683659,0.5173647685133991,0.14347011867185375,-0.3178789448451239,2,2,3,3,,,
958,B,15,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,0.07788593126344842,-0.5654789202849877,-1.0356474433796128,-0.3178789448451239,2,2,2,3,,,
501,A,54,5.0,1.0,Mehlich3,2020-08-25T00:00:00,2020,1.1424274730016752,1.9072835332396865,1.0466239959878707,1.2192644416887142,4,4,4,3,,,
739,B,50,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,-0.8171426261215571,0.00018569326640836497,-0.28301921228293203,-0.3178789448451239,1,2,3,3,,,
1597,B,2,0.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,0.06771515220225527,-0.22608015215415006,-0.7095085432377177,0.45069274842179685,2,2,2,3,,,
868,B,15,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,0.8745969577235861,1.1638386125721374,-0.28301921228293203,0.45069274842179685,3,3,3,3,,,
731,B,50,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,0.3694482643509885,-1.2927619948510685,-1.4872243820376212,-1.4707364847455033,1,1,2,2,,,
539,A,54,5.0,1.0,Mehlich3,2020-08-25T00:00:00,2020,-0.9832653507877136,0.5981739990207413,3.455034335497249,-0.3178789448451239,1,4,4,3,,,
697,B,0,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,-0.4137017233608916,0.5335266146148675,0.3943461957040807,0.8349785950552555,2,2,3,3,,,
1201,B,3,5.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,-0.2475789986947353,1.9719309176455604,1.3225876807233203,0.45069274842179685,2,4,4,3,,,
1187,B,13,4.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,0.21349631874602507,0.5658503068178045,0.26890815718796723,-0.702164791478586,3,2,3,3,,,
1031,B,15,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,-0.35267704899373226,-0.5331552280820507,-0.8600341894570539,0.45069274842179685,2,2,2,3,,,
372,A,64,5.0,0.75,Mehlich3,2020-08-25T00:00:00,2020,0.8678164383494577,-0.16143276774827622,-0.533895289315159,1.6035502883221764,3,3,4,3,,,
667,B,0,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,-0.8442647036180725,0.3880699997016514,0.6452222727363076,-0.702164791478586,1,2,3,3,,,
1320,B,10,5.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,0.006690477835095885,2.2143586091675873,0.3190833725944126,0.45069274842179685,2,4,3,3,,,
357,A,64,5.0,0.75,Mehlich3,2020-08-25T00:00:00,2020,3.9902456101357844,-0.7755829196040777,0.04311968785896298,0.2969784097684127,4,2,4,3,,,
967,B,15,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,-0.14587120808280282,-0.048299845037997016,-1.1359978741925034,-0.702164791478586,2,2,2,3,,,
783,B,50,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,-0.8374841842439436,0.4203936919045883,0.01803208015574029,-0.702164791478586,1,2,3,3,,,
735,B,50,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,0.6508398183773348,-0.4685078436761769,-0.5589828970183817,-1.4707364847455033,1,2,2,2,,,
1035,B,15,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,-0.7154348355096246,-1.098819841633447,-0.533895289315159,0.8349785950552555,1,1,2,3,,,
970,B,15,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,-0.2543595180688642,0.3880699997016514,-1.1359978741925034,0.06640690178833476,2,2,2,3,,,
1319,B,10,5.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,0.935621632090746,2.909317991530731,-0.03214313525070509,0.8349785950552555,3,4,3,3,,,
1284,B,16,5.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,-0.4713361380409868,-0.2422419982556185,-0.13249356606359586,-0.3178789448451239,2,2,3,3,,,
1288,B,16,5.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,-0.5696536689658548,-0.6139644585893931,0.11838251096863106,-1.0864506381120447,1,2,3,2,,,
1469,B,25,5.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,-0.6645809402036583,-0.9533632267202308,0.11838251096863106,-0.702164791478586,1,1,3,3,,,
1489,B,75,4.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,-0.6442393820812721,-1.2604383026481314,-1.1610854818957261,-0.702164791478586,1,1,2,3,,,
885,B,15,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,0.6542300780643991,-0.5008315358791139,-0.4837200739087135,-0.3178789448451239,3,2,2,3,,,
79,A,49,5.0,0.5,Mehlich3,2020-08-25T00:00:00,2020,-0.47811665741511544,-0.16143276774827622,2.0250406964135554,1.6035502883221764,2,3,4,3,,,
814,B,50,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,0.9695242289613901,0.339584461397246,-0.533895289315159,-0.702164791478586,3,2,2,3,,,
1116,B,35,5.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,-0.3153841924360236,0.4203936919045883,0.2939957648911899,-1.0864506381120447,1,2,3,2,,,
671,B,0,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,0.13213008625647937,1.9557690715440919,0.5950470573298622,-0.3178789448451239,2,4,3,3,,,
1326,B,17,0.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,0.09822748938583521,0.905249074948642,-0.10740595836037317,0.45069274842179685,2,3,3,3,,,
57,A,47,0.0,0.5,Mehlich3,2020-08-25T00:00:00,2020,-0.08484653371564344,-0.048299845037997016,-0.23284399687648663,1.6035502883221764,2,3,4,3,,,
133,A,60,5.0,0.5,Mehlich3,2020-08-25T00:00:00,2020,0.25417943499079815,0.016347539367876824,1.2222372499104295,-0.3178789448451239,3,3,4,3,,,
933,B,15,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,-0.1424809483957386,-0.4038604592703031,-0.7095085432377177,0.06640690178833476,2,2,2,3,,,
1461,B,11,0.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,-0.7561179517543977,-0.7917447657055462,-0.7596837586441632,-0.3178789448451239,1,2,2,3,,,
823,B,50,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,-0.0984075724639008,-0.27456569045855544,-0.5088076816119362,0.45069274842179685,2,2,2,3,,,
504,A,54,5.0,1.0,Mehlich3,2020-08-25T00:00:00,2020,1.4475508448374725,-0.16143276774827622,-0.8851217971602766,-1.4707364847455033,2,3,3,2,,,
1536,B,6,0.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,1.5831612323200492,-0.5331552280820507,-0.0070555275474824,0.45069274842179685,4,2,3,3,,,
347,A,64,5.0,0.75,Mehlich3,2020-08-25T00:00:00,2020,2.125602782250356,-0.14527092164680777,0.2939957648911899,1.0271215183719848,4,3,4,3,,,
386,A,61,0.0,1.0,Mehlich3,2020-08-25T00:00:00,2020,-0.7222153548837535,0.1779660003825614,1.172062034503984,0.45069274842179685,1,3,4,3,,,
1024,B,15,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,-0.2848718552524439,0.4365555380060568,-0.5589828970183817,0.8349785950552555,2,2,2,3,,,
894,B,15,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,-1.1120952188961613,-1.2766001487496,-0.533895289315159,-0.3178789448451239,1,1,2,3,,,
828,B,50,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,-0.203505622762898,-0.17759461384974468,-1.261435912708617,-0.702164791478586,2,2,2,3,,,
1632,B,4,0.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,-0.5832147077141124,-0.9048776884158254,0.8208355266588664,0.06640690178833476,1,1,4,3,,,
475,A,45,5.0,1.0,Mehlich3,2020-08-25T00:00:00,2020,-0.48828743647630884,-0.17759461384974468,-0.3081068199861547,0.8349785950552555,2,3,4,3,,,
1270,B,8,0.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,-0.7052640564484314,-0.048299845037997016,0.09329490326540836,-1.4707364847455033,1,2,3,2,,,
1205,B,3,5.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,-0.2950426343136371,1.357780765789759,1.4731133269426564,-1.0864506381120447,1,3,4,2,,,
652,B,0,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,0.41691189996989,1.0668675359633266,0.49469662651697144,0.45069274842179685,3,3,3,3,,,
172,A,55,5.0,0.75,Mehlich3,2020-08-25T00:00:00,2020,-0.6306783433330142,-0.6301263046908615,0.01803208015574029,0.06640690178833476,1,2,4,3,,,
38,A,47,0.0,0.5,Mehlich3,2020-08-25T00:00:00,2020,1.0407196823897427,0.9214109210501106,0.6703098804395303,1.987836134955635,4,4,4,3,,,
713,B,0,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,0.8440846205400067,2.731537684414578,0.6201346650330849,-0.702164791478586,3,4,3,3,,,
90,A,49,5.0,0.5,Mehlich3,2020-08-25T00:00:00,2020,-0.40692120398676296,-0.43618415147324,0.9713611728782026,1.6035502883221764,2,3,4,3,,,
1672,B,74,0.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,0.464375535588792,-0.2907275365600239,-0.9854722279731674,1.987836134955635,3,2,2,3,,,
875,B,15,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,0.3694482643509885,0.1456423081796245,0.19364533407829915,0.06640690178833476,3,2,3,3,,,
1164,B,32,4.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,0.16942294281418774,1.6002084573117858,0.11838251096863106,-1.0864506381120447,1,4,3,2,,,
1093,B,33,4.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,-0.30521341337483043,0.25877523088990373,0.19364533407829915,-1.4707364847455033,1,2,3,2,,,
1175,B,13,4.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,-1.281608203249382,0.9537346132530474,1.4480257192394337,0.45069274842179685,1,3,4,3,,,
1690,B,74,0.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,-0.13570042902160967,-0.5493170741835193,-0.2579316045797093,-1.0864506381120447,1,2,3,2,,,
499,A,54,5.0,1.0,Mehlich3,2020-08-25T00:00:00,2020,1.1424274730016752,-0.16143276774827622,0.09329490326540836,1.2192644416887142,4,3,4,3,,,
338,A,64,5.0,0.75,Mehlich3,2020-08-25T00:00:00,2020,1.2780378604842517,-0.8402303040099515,-0.6844209355344951,1.3729787803420983,4,2,3,3,,,
28,A,47,0.0,0.5,Mehlich3,2020-08-25T00:00:00,2020,0.2609599543649271,-0.4200223053717716,-0.45863246620549086,1.987836134955635,3,3,4,3,,,
1429,B,31,5.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,-0.3153841924360236,-0.2099183060526816,-0.13249356606359586,0.06640690178833476,2,2,3,3,,,
1572,B,24,0.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,0.6542300780643991,0.4527173841075252,0.01803208015574029,0.45069274842179685,3,2,3,3,,,
945,B,15,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,-0.010260820600226194,0.4203936919045883,-0.8349465817538312,-0.702164791478586,2,2,2,3,,,
169,A,55,5.0,0.75,Mehlich3,2020-08-25T00:00:00,2020,-0.5187997736598886,-0.5654789202849877,-0.20775638917326394,0.45069274842179685,2,2,4,3,,,
912,B,15,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,0.12873982656941466,-0.6786118429952669,-0.7345961509409404,-0.3178789448451239,2,2,2,3,,,
491,A,46,5.0,1.0,Mehlich3,2020-08-25T00:00:00,2020,0.11178852813409258,-0.9048776884158254,-1.0858226587860582,0.8349785950552555,2,2,3,3,,,
953,B,15,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,2.2612131697329323,4.557826293880514,-0.8349465817538312,2.372121981589097,4,4,2,4,,,
1097,B,33,4.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,0.19654502031070298,1.858797994935281,-0.43354485850226815,1.6035502883221764,3,4,2,3,,,
1032,B,15,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,0.16942294281418774,0.19412784648402986,-0.0070555275474824,0.8349785950552555,3,2,3,3,,,
587,A,63,5.0,1.0,Mehlich3,2020-08-25T00:00:00,2020,-1.037509505780744,-0.38769861316883464,-0.5840705047216043,0.06640690178833476,1,3,4,3,,,
750,B,50,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,-1.0476802848419375,-0.6139644585893931,-0.9854722279731674,-1.0864506381120447,0,2,2,2,,,
657,B,0,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,-0.5628731495917259,0.8406016905427682,0.24382054948474452,0.06640690178833476,1,3,3,3,,,
234,A,56,5.0,0.75,Mehlich3,2020-08-25T00:00:00,2020,-0.5120192542857597,-0.33921307486442925,-0.9603846202699446,0.06640690178833476,2,3,3,3,,,
732,B,50,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,0.006690477835095885,-0.7109355351982038,-0.03214313525070509,-1.8550223313789653,1,2,3,2,,,
1269,B,8,0.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,-1.108704959209097,0.03250938546934529,0.7455727035491984,0.45069274842179685,1,2,3,3,,,
1649,B,18,0.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,0.36266774497685955,-0.4846696897776454,-0.0070555275474824,0.06640690178833476,3,2,3,3,,,
934,B,15,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,0.06771515220225527,0.3072607691943091,-0.6593333278312724,-0.3178789448451239,2,2,2,3,,,
1065,B,15,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,1.5831612323200492,3.151745683052758,-0.3331944276893774,1.6035502883221764,4,4,3,3,,,
108,A,49,5.0,0.5,Mehlich3,2020-08-25T00:00:00,2020,-1.346023137303606,-0.824068457908483,1.9497778733038875,0.45069274842179685,1,2,4,3,,,
1335,B,17,0.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,-0.505238734911631,-0.2099183060526816,1.0967992113943161,-1.0864506381120447,1,2,4,2,,,
568,A,63,5.0,1.0,Mehlich3,2020-08-25T00:00:00,2020,-0.09501731277683659,0.11331861597668758,0.7957479189556438,0.45069274842179685,2,3,4,3,,,
890,B,15,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,-0.8069718470603638,-1.3250856870540053,-1.0858226587860582,0.45069274842179685,1,1,2,3,,,
947,B,15,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,-0.13231016933454498,-0.03213799893652855,-0.7095085432377177,-0.3178789448451239,2,2,2,3,,,
1048,B,15,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,-0.01704133997435512,0.5496884607163359,-0.5589828970183817,0.45069274842179685,2,2,2,3,,,
1165,B,32,4.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,0.033812555331611115,1.5517229190073805,0.19364533407829915,-1.0864506381120447,1,4,3,2,,,
1182,B,13,4.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,1.2441352636136076,1.7941506105294074,0.01803208015574029,-0.702164791478586,4,4,3,3,,,
1689,B,74,0.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,-0.13231016933454498,-0.5008315358791139,-0.18266878147004123,-1.0864506381120447,1,2,3,2,,,
884,B,15,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,0.8610359189753287,0.11331861597668758,-0.35828203539260006,0.45069274842179685,3,2,3,3,,,
1656,B,73,0.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,3.95634301326514,-1.1634672260393206,-1.0858226587860582,-3.007879871279345,3,1,2,2,,,
850,B,15,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,0.7389865702410094,1.1638386125721374,-0.4084572507990455,0.8349785950552555,3,3,3,3,,,
734,B,50,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,0.440643717779341,-0.12910907554533932,-0.18266878147004123,-1.0864506381120447,1,2,3,2,,,
717,B,0,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,3.481706657076122,0.9214109210501106,0.9964487805814253,-0.3178789448451239,4,3,4,3,,,
454,A,65,0.0,1.0,Mehlich3,2020-08-25T00:00:00,2020,5.787083244279924,6.416438595549387,2.2508291657425596,-2.623594024645886,4,4,4,2,,,
264,A,59,5.0,0.75,Mehlich3,2020-08-25T00:00:00,2020,-0.9425822345429405,-0.3715367670673662,1.0967992113943161,-1.4707364847455033,0,3,4,2,,,
75,A,49,5.0,0.5,Mehlich3,2020-08-25T00:00:00,2020,0.19315476062363876,0.6304976912236783,2.827844142916682,1.987836134955635,3,4,4,3,,,
444,A,65,0.0,1.0,Mehlich3,2020-08-25T00:00:00,2020,0.9017190352201019,1.0668675359633266,2.1504787349296692,-0.2794503601817787,3,4,4,3,,,
395,A,61,0.0,1.0,Mehlich3,2020-08-25T00:00:00,2020,-0.2306277002594132,0.6951450756295521,2.225741558039337,0.8349785950552555,2,4,4,3,,,
176,A,55,5.0,0.75,Mehlich3,2020-08-25T00:00:00,2020,0.291472291548507,-0.19375645995121316,-0.35828203539260006,0.06640690178833476,3,3,4,3,,,
1042,B,15,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,-0.5594828899046617,-0.85639215011142,-0.13249356606359586,-0.3178789448451239,1,2,3,3,,,
1505,B,75,4.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,-0.8679965214275233,-0.9048776884158254,0.41943380340730335,-0.702164791478586,1,1,3,3,,,
1208,B,3,5.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,-0.22045692119822008,0.5012029224119307,1.0466239959878707,-1.0864506381120447,1,2,4,2,,,
1190,B,13,4.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,0.5728638455748534,0.905249074948642,0.09329490326540836,-0.702164791478586,3,3,3,3,,,
595,A,77,5.0,1.0,Mehlich3,2020-08-25T00:00:00,2020,-0.6035562658364989,-0.4038604592703031,0.8960983497685345,0.8349785950552555,1,3,4,3,,,
61,A,47,0.0,0.5,Mehlich3,2020-08-25T00:00:00,2020,0.7762794267987183,-0.8402303040099515,-1.4872243820376212,2.372121981589097,3,2,2,4,,,
872,B,15,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,0.36266774497685955,0.08099492377375066,0.2939957648911899,0.06640690178833476,3,2,3,3,,,
1287,B,16,5.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,-0.3594575683678609,-0.6301263046908615,-0.0070555275474824,-1.4707364847455033,1,2,3,2,,,
1622,B,5,0.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,1.9899923947677791,1.6163703034132544,-1.2865235204118397,0.06640690178833476,4,4,2,3,,,
278,A,59,5.0,0.75,Mehlich3,2020-08-25T00:00:00,2020,0.15247164437886568,-0.5493170741835193,-1.6201887028647015,-1.0864506381120447,1,2,2,2,,,
36,A,47,0.0,0.5,Mehlich3,2020-08-25T00:00:00,2020,1.108524876131031,0.29109892309284063,-0.13249356606359586,2.372121981589097,4,4,4,4,,,
662,B,0,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,0.49488787277237195,3.1032601447483525,-0.43354485850226815,0.45069274842179685,3,4,2,3,,,
1561,B,24,0.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,-0.13231016933454498,-0.824068457908483,-0.8851217971602766,-0.3178789448451239,2,2,2,3,,,
1246,B,42,5.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,-0.3391160102454746,-1.1796290721407892,0.3190833725944126,0.45069274842179685,2,1,3,3,,,
977,B,15,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,2.4646287509567975,2.9739653759366047,0.3190833725944126,0.06640690178833476,4,4,3,3,,,
1362,B,15,0.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,0.10161774907289943,0.5658503068178045,-0.6342457201280497,0.06640690178833476,2,2,2,3,,,
738,B,50,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,1.3797456510961843,-0.22608015215415006,-0.7596837586441632,1.2192644416887142,4,2,2,3,,,
191,A,56,5.0,0.75,Mehlich3,2020-08-25T00:00:00,2020,-0.3323354908713457,-0.5493170741835193,-1.1861730895989488,-0.6253076221518922,2,2,3,3,,,
919,B,15,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,-0.23740821963354214,-0.9048776884158254,-1.1359978741925034,0.06640690178833476,2,1,2,3,,,
456,A,65,0.0,1.0,Mehlich3,2020-08-25T00:00:00,2020,5.414154678702839,4.299236756257019,3.053632612245686,-1.2017363921020836,4,4,4,2,,,
675,B,0,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,-0.8069718470603638,-0.30688938266149235,0.34417098029763527,0.06640690178833476,1,2,3,3,,,
